dataset,similarity_metric,community_detector,algorithm_rec,test_size,split_id,rmse,mse,mae
ml-100k,l1,Louvain,NMF,0.01,6,1.3750372951613465,1.890727563084632,1.1111901485334954
ml-100k,l1,Louvain,Co-Clustering,0.01,6,1.3816905342912518,1.9090687325500446,1.1179507771218613
ml-100k,l1,Paris,SVD,0.01,6,1.2877226107623112,1.658229522268503,1.0495759407345049
ml-100k,l1,Paris,k-NN,0.01,6,1.3084627914750697,1.7120748766747316,1.066365521919199
ml-100k,l1,Paris,NMF,0.01,6,1.373452110787007,1.8863707006252852,1.1133992212409982
ml-100k,l1,Paris,Co-Clustering,0.01,6,1.3646643664010503,1.8623088329247799,1.097279801165689
ml-100k,l1,Surprise,SVD,0.01,6,1.2372351942094184,1.5307509257904173,1.0060298783315098
ml-100k,l1,Surprise,k-NN,0.01,6,1.2980443635348293,1.6849191697045403,1.0536694579387826
ml-100k,l1,Surprise,NMF,0.01,6,1.3072676818431277,1.708948791991505,1.058937014078448
ml-100k,l1,Surprise,Co-Clustering,0.01,6,1.3042972009531955,1.7011911884143405,1.0572471398948335
ml-100k,l2,Not-Applicable,SVD,0.01,6,0.9607434179788091,0.9230279151896048,0.7547825883420948
ml-100k,l2,Not-Applicable,k-NN,0.01,6,1.0117927791663326,1.0237246279731311,0.789025345042204
ml-100k,l2,Not-Applicable,NMF,0.01,6,1.0014537815448485,1.0029096765704772,0.7805435106657799
ml-100k,l2,Not-Applicable,Co-Clustering,0.01,6,1.003157750748351,1.0063254728864905,0.7704183428747328
ml-100k,l2,Louvain,SVD,0.01,6,1.27513514894093,1.6259696480646073,1.032578829629333
ml-100k,l2,Louvain,k-NN,0.01,6,1.3306001586176335,1.770496782113271,1.0817178013836755
ml-100k,l2,Louvain,NMF,0.01,6,1.4188024731218367,2.0130004577366405,1.1437371397168667
ml-100k,l2,Louvain,Co-Clustering,0.01,6,1.375273676467406,1.8913776851841757,1.1165983257215895
ml-100k,l2,Paris,SVD,0.01,6,1.2839011476516307,1.6484021569411744,1.0443048931782921
ml-100k,l2,Paris,k-NN,0.01,6,1.3264366373785739,1.7594341529801782,1.0849811072790652
ml-100k,l2,Paris,NMF,0.01,6,1.3916964651363066,1.936819051072891,1.127208922478876
ml-100k,l2,Paris,Co-Clustering,0.01,6,1.3784629171463736,1.9001600139476897,1.113913629264796
ml-100k,l2,Surprise,SVD,0.01,6,1.2241918729125119,1.4986457417050438,0.9914200663799164
ml-100k,l2,Surprise,k-NN,0.01,6,1.2577414880317443,1.5819136507163065,1.0277055833304345
ml-100k,l2,Surprise,NMF,0.01,6,1.2810656704931194,1.6411292521159853,1.0397592875050048
ml-100k,l2,Surprise,Co-Clustering,0.01,6,1.299223836967702,1.687982578545078,1.0544123362868738
ml-100k,euclidean,Not-Applicable,SVD,0.01,7,0.9386922412045519,0.8811431236976246,0.7347525198196012
ml-100k,euclidean,Not-Applicable,k-NN,0.01,7,0.9910072821228343,0.982095433220487,0.7783221743494289
ml-100k,euclidean,Not-Applicable,NMF,0.01,7,0.9733102081622662,0.9473327613128739,0.7638738937597062
ml-100k,euclidean,Not-Applicable,Co-Clustering,0.01,7,0.9786164094794076,0.9576900769023677,0.7663273515096519
ml-100k,euclidean,Louvain,SVD,0.01,7,1.2077055896271691,1.458552791216708,0.973642065074488
ml-100k,euclidean,Louvain,k-NN,0.01,7,1.2949308320107507,1.6768458596920548,1.0405591492432789
ml-100k,euclidean,Louvain,NMF,0.01,7,1.3427826952766513,1.8030653667344283,1.071636177904376
ml-100k,euclidean,Louvain,Co-Clustering,0.01,7,1.3779068084609605,1.8986271728030701,1.100063931661231
ml-100k,euclidean,Paris,SVD,0.01,7,1.233928546682209,1.5225796583172682,0.9957033953763686
ml-100k,euclidean,Paris,k-NN,0.01,7,1.2604116593771972,1.5886375510939799,1.0144801763176206
ml-100k,euclidean,Paris,NMF,0.01,7,1.3374860563534228,1.7888689509398314,1.0765547975603649
ml-100k,euclidean,Paris,Co-Clustering,0.01,7,1.333898468344168,1.7792851238509173,1.0663843144466927
ml-100k,euclidean,Surprise,SVD,0.01,7,1.221378231117515,1.4917647834477499,0.9762656884178978
ml-100k,euclidean,Surprise,k-NN,0.01,7,1.2614168420866807,1.5911724494999342,1.0014663480563029
ml-100k,euclidean,Surprise,NMF,0.01,7,1.2905775138972533,1.665590319377215,1.0272800777739644
ml-100k,euclidean,Surprise,Co-Clustering,0.01,7,1.27824815842954,1.63391835452851,1.022083171180135
ml-100k,cosine,Not-Applicable,SVD,0.01,7,0.9369386208294886,0.8778539792018643,0.7400145842051498
ml-100k,cosine,Not-Applicable,k-NN,0.01,7,0.9910072821228343,0.982095433220487,0.7783221743494289
ml-100k,cosine,Not-Applicable,NMF,0.01,7,0.9668575585032317,0.9348135384348302,0.7638838868504212
ml-100k,cosine,Not-Applicable,Co-Clustering,0.01,7,0.9836920706539221,0.9676500898674009,0.7662157798810925
ml-100k,cosine,Louvain,SVD,0.01,7,1.2212325878019217,1.4914090335093786,0.9853699522325858
ml-100k,cosine,Louvain,k-NN,0.01,7,1.331516060137482,1.7729350184040427,1.0645596418279955
ml-100k,cosine,Louvain,NMF,0.01,7,1.38243849823516,1.9111362014026847,1.1195361686048748
ml-100k,cosine,Louvain,Co-Clustering,0.01,7,1.3901986765462528,1.9326523602709527,1.1096363407060361
ml-100k,cosine,Paris,SVD,0.01,7,1.2351213412250397,1.5255247275495407,0.9923096580678002
ml-100k,cosine,Paris,k-NN,0.01,7,1.268916058159439,1.6101479626548885,1.0221934280740224
ml-100k,cosine,Paris,NMF,0.01,7,1.332323088205849,1.7750848113663702,1.076738661104197
ml-100k,cosine,Paris,Co-Clustering,0.01,7,1.3349190267792075,1.7820088080571466,1.070073233453768
ml-100k,cosine,Surprise,SVD,0.01,7,1.225382886578916,1.5015632187204766,0.9829614994581408
ml-100k,cosine,Surprise,k-NN,0.01,7,1.3031159730214739,1.6981112391437028,1.0409461753842302
ml-100k,cosine,Surprise,NMF,0.01,7,1.3580920705213204,1.8444140720128872,1.0863724954263472
ml-100k,cosine,Surprise,Co-Clustering,0.01,7,1.3687619965593891,1.873509403225245,1.1032056795720881
ml-100k,l1,Not-Applicable,SVD,0.01,7,0.9385532574985045,0.8808822171610541,0.7366208921671197
ml-100k,l1,Not-Applicable,k-NN,0.01,7,0.9910072821228343,0.982095433220487,0.7783221743494289
ml-100k,l1,Not-Applicable,NMF,0.01,7,0.9617900763125017,0.9250401508932078,0.7573774068173963
ml-100k,l1,Not-Applicable,Co-Clustering,0.01,7,0.9724323632118718,0.9456247010218257,0.758565976680208
ml-100k,l1,Louvain,SVD,0.01,7,1.2224623047971581,1.4944140866499798,0.9842719421737847
ml-100k,l1,Louvain,k-NN,0.01,7,1.2910906078645041,1.6669149577159348,1.043539344236983
ml-100k,l1,Louvain,NMF,0.01,7,1.355916987814531,1.8385108778440309,1.1010627822374672
ml-100k,l1,Louvain,Co-Clustering,0.01,7,1.339987452126111,1.795566371855427,1.0820333603998264
ml-100k,l1,Paris,SVD,0.01,7,1.2394121233331663,1.5361424114652278,1.0057576880751926
ml-100k,l1,Paris,k-NN,0.01,7,1.265440455855338,1.6013395473153655,1.023016313499392
ml-100k,l1,Paris,NMF,0.01,7,1.3407581827541986,1.7976325046223411,1.0786772600241887
ml-100k,l1,Paris,Co-Clustering,0.01,7,1.3306160011433263,1.7705389424986566,1.0746235548591636
ml-100k,l1,Surprise,SVD,0.01,7,1.2235796891883606,1.497147255794285,0.9816557851444873
ml-100k,l1,Surprise,k-NN,0.01,7,1.2596483244650238,1.5867139013275418,1.0082921241070515
ml-100k,l1,Surprise,NMF,0.01,7,1.2863990680812485,1.6548225623603048,1.0265431968907783
ml-100k,l1,Surprise,Co-Clustering,0.01,7,1.2582406822455996,1.5831696144578722,1.0034321339127164
ml-100k,l2,Not-Applicable,SVD,0.01,7,0.9445822480875617,0.892235623402152,0.7430127198669608
ml-100k,l2,Not-Applicable,k-NN,0.01,7,0.9910072821228343,0.982095433220487,0.7783221743494289
ml-100k,l2,Not-Applicable,NMF,0.01,7,0.958864743468504,0.91942159626692,0.7598026493735874
ml-100k,l2,Not-Applicable,Co-Clustering,0.01,7,0.9802948097827006,0.960977914086901,0.7695903670057774
ml-100k,l2,Louvain,SVD,0.01,7,1.236541233853348,1.5290342230195602,0.9942581497277767
ml-100k,l2,Louvain,k-NN,0.01,7,1.2939023107579652,1.6741831897848019,1.045082206977405
ml-100k,l2,Louvain,NMF,0.01,7,1.393286156012951,1.9412463125373456,1.1094303520296294
ml-100k,l2,Louvain,Co-Clustering,0.01,7,1.3629655503905382,1.857675091551383,1.0973030034139342
ml-100k,l2,Paris,SVD,0.01,7,1.2362329973897646,1.5282720238352814,0.9950673442610218
ml-100k,l2,Paris,k-NN,0.01,7,1.2604116593771972,1.5886375510939799,1.0144801763176206
ml-100k,l2,Paris,NMF,0.01,7,1.3247868046022102,1.7550600776481347,1.0632436020237168
ml-100k,l2,Paris,Co-Clustering,0.01,7,1.320957265223416,1.7449280965465264,1.0658891853298782
ml-100k,l2,Surprise,SVD,0.01,7,1.2186445678262714,1.48509458269248,0.974756360203084
ml-100k,l2,Surprise,k-NN,0.01,7,1.260336913614454,1.5884491358192077,1.000514027923885
ml-100k,l2,Surprise,NMF,0.01,7,1.2891606912490772,1.6619352878617986,1.0339596544771739
ml-100k,l2,Surprise,Co-Clustering,0.01,7,1.293996508456904,1.6744269638986589,1.0384372887714126
ml-100k,euclidean,Not-Applicable,SVD,0.01,8,0.9443885502894638,0.891869733917835,0.7489726862002409
ml-100k,euclidean,Not-Applicable,k-NN,0.01,8,0.980705006315505,0.9617823094122947,0.770535112110726
ml-100k,euclidean,Not-Applicable,NMF,0.01,8,0.9783730552565124,0.9572138352519627,0.7719434934512828
ml-100k,euclidean,Not-Applicable,Co-Clustering,0.01,8,0.9670299923576361,0.9351470061192096,0.7562489624144051
ml-100k,euclidean,Louvain,SVD,0.01,8,1.2971096006923313,1.6824933162082192,1.0559369835409533
ml-100k,euclidean,Louvain,k-NN,0.01,8,1.3053238266479723,1.7038702924149054,1.0693873147779311
ml-100k,euclidean,Louvain,NMF,0.01,8,1.3669915976394102,1.8686660280167475,1.1228921379674888
ml-100k,euclidean,Louvain,Co-Clustering,0.01,8,1.3643085208138286,1.861337739965217,1.1153165377434755
ml-100k,euclidean,Paris,SVD,0.01,8,1.3012447519557564,1.6932379044923977,1.0691856307367626
ml-100k,euclidean,Paris,k-NN,0.01,8,1.2971833626754137,1.6826846764018937,1.0662245769132392
ml-100k,euclidean,Paris,NMF,0.01,8,1.3520651105577026,1.8280800631874128,1.109060497383978
ml-100k,euclidean,Paris,Co-Clustering,0.01,8,1.3724719908812948,1.883679365753665,1.12445577897181
ml-100k,euclidean,Surprise,SVD,0.01,8,1.2683828735059812,1.6087951138032899,1.0340609149613098
ml-100k,euclidean,Surprise,k-NN,0.01,8,1.3079621608573127,1.7107650142345308,1.0558717758641967
ml-100k,euclidean,Surprise,NMF,0.01,8,1.3323103784595793,1.7750509445511073,1.0802870941863154
ml-100k,euclidean,Surprise,Co-Clustering,0.01,8,1.346030734634336,1.8117987385802505,1.0902969343175768
ml-100k,cosine,Not-Applicable,SVD,0.01,8,0.943003829865266,0.8892562231405595,0.7411729194009811
ml-100k,cosine,Not-Applicable,k-NN,0.01,8,0.980705006315505,0.9617823094122947,0.770535112110726
ml-100k,cosine,Not-Applicable,NMF,0.01,8,0.9829192471835797,0.9661302464839351,0.7757076466802488
ml-100k,cosine,Not-Applicable,Co-Clustering,0.01,8,0.9764322710757342,0.9534199799981159,0.769434571230825
ml-100k,cosine,Louvain,SVD,0.01,8,1.2781187024839293,1.6335874176392033,1.051703936856785
ml-100k,cosine,Louvain,k-NN,0.01,8,1.3084768340942374,1.7121116253612787,1.068824423590522
ml-100k,cosine,Louvain,NMF,0.01,8,1.4057216230822416,1.9760532816009717,1.1546976107441125
ml-100k,cosine,Louvain,Co-Clustering,0.01,8,1.3893793644869477,1.9303750184621544,1.1320605808451478
ml-100k,cosine,Paris,SVD,0.01,8,1.31302891339395,1.724044927408497,1.0692088812893157
ml-100k,cosine,Paris,k-NN,0.01,8,1.3034240251934568,1.698914189451513,1.0643021588386266
ml-100k,cosine,Paris,NMF,0.01,8,1.3774867826921418,1.8974698364915479,1.1310835002166566
ml-100k,cosine,Paris,Co-Clustering,0.01,8,1.3757347805344489,1.892646186372168,1.1148937304513624
ml-100k,cosine,Surprise,SVD,0.01,8,1.260744418805611,1.589476489549498,1.0264737376266668
ml-100k,cosine,Surprise,k-NN,0.01,8,1.338413967438954,1.7913519482356812,1.0770688253784588
ml-100k,cosine,Surprise,NMF,0.01,8,1.3942383669274367,1.9439006238124856,1.1251146797687386
ml-100k,cosine,Surprise,Co-Clustering,0.01,8,1.35674595056341,1.8407595743702112,1.0872792517475438
ml-100k,l1,Not-Applicable,SVD,0.01,8,0.9490494196854219,0.900694801005236,0.7478160161073668
ml-100k,l1,Not-Applicable,k-NN,0.01,8,0.980705006315505,0.9617823094122947,0.770535112110726
ml-100k,l1,Not-Applicable,NMF,0.01,8,0.9847757269650881,0.9697832324196176,0.773205381906776
ml-100k,l1,Not-Applicable,Co-Clustering,0.01,8,0.9903071782284423,0.9807083072507797,0.7786402228547654
ml-100k,l1,Louvain,SVD,0.01,8,1.2933140642032488,1.672661268665925,1.0586644259327156
ml-100k,l1,Louvain,k-NN,0.01,8,1.3049648034012347,1.702933138116023,1.0718156257682818
ml-100k,l1,Louvain,NMF,0.01,8,1.3721642255045006,1.882834661754366,1.1283258988903266
ml-100k,l1,Louvain,Co-Clustering,0.01,8,1.3687105832324942,1.8733686606526343,1.1164219644670508
ml-100k,l1,Paris,SVD,0.01,8,1.304302813442312,1.7012058291535308,1.0616236120190436
ml-100k,l1,Paris,k-NN,0.01,8,1.301214431906775,1.6931589978024715,1.0645682361863744
ml-100k,l1,Paris,NMF,0.01,8,1.3694471113124516,1.8753853906820184,1.1192206635479798
ml-100k,l1,Paris,Co-Clustering,0.01,8,1.3614279091061148,1.8534859516930473,1.102467823192786
ml-100k,l1,Surprise,SVD,0.01,8,1.2795169007103482,1.6371634992034152,1.0399095128816387
ml-100k,l1,Surprise,k-NN,0.01,8,1.3230412602581108,1.7504381763453698,1.0672358489104035
ml-100k,l1,Surprise,NMF,0.01,8,1.3612389686811162,1.852971529856029,1.1042761494033864
ml-100k,l1,Surprise,Co-Clustering,0.01,8,1.3508258633713335,1.8247305131529086,1.0981696437501953
ml-100k,l2,Not-Applicable,SVD,0.01,8,0.9452451630461939,0.8934884182622257,0.748682186920396
ml-100k,l2,Not-Applicable,k-NN,0.01,8,0.980705006315505,0.9617823094122947,0.770535112110726
ml-100k,l2,Not-Applicable,NMF,0.01,8,0.9668159598308089,0.9347331001835683,0.758914616373673
ml-100k,l2,Not-Applicable,Co-Clustering,0.01,8,0.9552508127168212,0.9125041151961475,0.7565286040413569
ml-100k,l2,Louvain,SVD,0.01,8,1.2889055470169213,1.6612775091309893,1.0546171938181887
ml-100k,l2,Louvain,k-NN,0.01,8,1.2888904460920103,1.6612385820272613,1.0542852972914656
ml-100k,l2,Louvain,NMF,0.01,8,1.3782101191452298,1.8994631325143085,1.1341037604227766
ml-100k,l2,Louvain,Co-Clustering,0.01,8,1.3923285879313363,1.9385788967708688,1.143188773092421
ml-100k,l2,Paris,SVD,0.01,8,1.3082415742866147,1.71149601669192,1.0726377338195605
ml-100k,l2,Paris,k-NN,0.01,8,1.2971833626754137,1.6826846764018937,1.0662245769132392
ml-100k,l2,Paris,NMF,0.01,8,1.3541966913919121,1.8338486789768018,1.1141900864295653
ml-100k,l2,Paris,Co-Clustering,0.01,8,1.3680993648610034,1.8716958721330808,1.1196392333455127
ml-100k,l2,Surprise,SVD,0.01,8,1.2879523137518927,1.6588211624988538,1.0491157850541608
ml-100k,l2,Surprise,k-NN,0.01,8,1.320838209914131,1.744613576769166,1.0663705488321247
ml-100k,l2,Surprise,NMF,0.01,8,1.331303605763196,1.772369290718087,1.083684540626705
ml-100k,l2,Surprise,Co-Clustering,0.01,8,1.3459987522479953,1.8117126410531603,1.0895380675404724
ml-100k,euclidean,Not-Applicable,SVD,0.01,9,0.8870787359419929,0.786908683760444,0.7010575008449006
ml-100k,euclidean,Not-Applicable,k-NN,0.01,9,0.9510303561630717,0.9044587383436591,0.7554048232885355
ml-100k,euclidean,Not-Applicable,NMF,0.01,9,0.9342892309136877,0.8728963670012899,0.7355335494096811
ml-100k,euclidean,Not-Applicable,Co-Clustering,0.01,9,0.9263411030762734,0.8581078392485669,0.7275707581606706
ml-100k,euclidean,Louvain,SVD,0.01,9,1.2517880383978874,1.5669732930760307,1.0167316543701632
ml-100k,euclidean,Louvain,k-NN,0.01,9,1.2890183451782902,1.6615682942061774,1.0182534165064574
ml-100k,euclidean,Louvain,NMF,0.01,9,1.3898511172712136,1.9316861281800404,1.1303740827091968
ml-100k,euclidean,Louvain,Co-Clustering,0.01,9,1.388848020601047,1.928898824327446,1.1169376871204515
ml-100k,euclidean,Paris,SVD,0.01,9,1.2757559067557556,1.6275531336222,1.0355821043707834
ml-100k,euclidean,Paris,k-NN,0.01,9,1.3006267650840853,1.691629982053092,1.033596574389877
ml-100k,euclidean,Paris,NMF,0.01,9,1.396486124166587,1.9501734949898162,1.1271285593766467
ml-100k,euclidean,Paris,Co-Clustering,0.01,9,1.385894134386884,1.9207025517279706,1.1185252531648358
ml-100k,euclidean,Surprise,SVD,0.01,9,1.25017003422589,1.562925114476363,0.9992827094241942
ml-100k,euclidean,Surprise,k-NN,0.01,9,1.2904003423771038,1.665133043606947,1.0220899440489681
ml-100k,euclidean,Surprise,NMF,0.01,9,1.3500932242159132,1.8227517140737202,1.0745732884398145
ml-100k,euclidean,Surprise,Co-Clustering,0.01,9,1.3276575334217096,1.762674526051418,1.0554688304477362
ml-100k,cosine,Not-Applicable,SVD,0.01,9,0.8934191180326235,0.798197720466191,0.696209943711646
ml-100k,cosine,Not-Applicable,k-NN,0.01,9,0.9510303561630717,0.9044587383436591,0.7554048232885355
ml-100k,cosine,Not-Applicable,NMF,0.01,9,0.9256725300505878,0.8568696328902563,0.7408092951809336
ml-100k,cosine,Not-Applicable,Co-Clustering,0.01,9,0.9201522513235614,0.8466801656158185,0.7247238502796965
ml-100k,cosine,Louvain,SVD,0.01,9,1.2629111454672048,1.5949445613452875,1.0230914651759278
ml-100k,cosine,Louvain,k-NN,0.01,9,1.29908986603019,1.6876344800223368,1.0371591759733716
ml-100k,cosine,Louvain,NMF,0.01,9,1.4151709098009664,2.0027087039468947,1.1424620349838477
ml-100k,cosine,Louvain,Co-Clustering,0.01,9,1.3903117462817796,1.9329667518490912,1.1250504400727688
ml-100k,cosine,Paris,SVD,0.01,9,1.2547032417548007,1.5742802248700059,1.015288120960163
ml-100k,cosine,Paris,k-NN,0.01,9,1.3047582705319056,1.7023941445214092,1.0465999615151855
ml-100k,cosine,Paris,NMF,0.01,9,1.3864169543488671,1.9221519713059887,1.1234774707623347
ml-100k,cosine,Paris,Co-Clustering,0.01,9,1.381905170848581,1.9096619012180458,1.1166614073743069
ml-100k,cosine,Surprise,SVD,0.01,9,1.2434554232972712,1.546181389727396,1.005801424481337
ml-100k,cosine,Surprise,k-NN,0.01,9,1.3546140962668414,1.8349793498048312,1.0747201156959258
ml-100k,cosine,Surprise,NMF,0.01,9,1.3962991941239722,1.9496514395112539,1.1269900207682446
ml-100k,cosine,Surprise,Co-Clustering,0.01,9,1.383739421355873,1.9147347862142858,1.114864686128311
ml-100k,l1,Not-Applicable,SVD,0.01,9,0.8893037566676816,0.7908611716232511,0.7038194816987843
ml-100k,l1,Not-Applicable,k-NN,0.01,9,0.9510303561630717,0.9044587383436591,0.7554048232885355
ml-100k,l1,Not-Applicable,NMF,0.01,9,0.9184725322395004,0.8435917924784402,0.729453814262184
ml-100k,l1,Not-Applicable,Co-Clustering,0.01,9,0.91593384102124,0.8389348011279221,0.7196078457341811
ml-100k,l1,Louvain,SVD,0.01,9,1.261143295396826,1.590482411524366,1.015591008994876
ml-100k,l1,Louvain,k-NN,0.01,9,1.2779244842629096,1.6330909874786235,1.0185723034279461
ml-100k,l1,Louvain,NMF,0.01,9,1.3796405470310888,1.903408039012242,1.1128220484169495
ml-100k,l1,Louvain,Co-Clustering,0.01,9,1.3869584836612083,1.923653835399798,1.1185713801755366
ml-100k,l1,Paris,SVD,0.01,9,1.2514029898241517,1.5660094429408258,1.0187736439508617
ml-100k,l1,Paris,k-NN,0.01,9,1.2933594275393563,1.6727786088049312,1.028619185107924
ml-100k,l1,Paris,NMF,0.01,9,1.3757673484288229,1.892735797002874,1.1084010505490451
ml-100k,l1,Paris,Co-Clustering,0.01,9,1.3845431665145755,1.9169597799422076,1.1206497256080015
ml-100k,l1,Surprise,SVD,0.01,9,1.2514226428973145,1.5660586311560998,1.0119995843068785
ml-100k,l1,Surprise,k-NN,0.01,9,1.2673636869157285,1.606210714912629,1.0122502568636302
ml-100k,l1,Surprise,NMF,0.01,9,1.3217958206265576,1.7471441914258348,1.0609370720895883
ml-100k,l1,Surprise,Co-Clustering,0.01,9,1.2928133322343789,1.6713663120029583,1.0448314618469288
ml-100k,l2,Not-Applicable,SVD,0.01,9,0.8960389059493974,0.8028857209749931,0.7123268773100717
ml-100k,l2,Not-Applicable,k-NN,0.01,9,0.9510303561630717,0.9044587383436591,0.7554048232885355
ml-100k,l2,Not-Applicable,NMF,0.01,9,0.9218354211615075,0.849780543708014,0.7291960478218754
ml-100k,l2,Not-Applicable,Co-Clustering,0.01,9,0.9128369725686577,0.8332713384883123,0.7221918745482935
ml-100k,l2,Louvain,SVD,0.01,9,1.2559579479537026,1.5774303670280754,1.0134359592579159
ml-100k,l2,Louvain,k-NN,0.01,9,1.2916757013719697,1.66842611751477,1.0217794920786905
ml-100k,l2,Louvain,NMF,0.01,9,1.3808586059848944,1.9067704897225457,1.1119385852012122
ml-100k,l2,Louvain,Co-Clustering,0.01,9,1.3758034380635142,1.8928351001873862,1.1053079649596877
ml-100k,l2,Paris,SVD,0.01,9,1.2748831855223055,1.6253271367275015,1.0359485021450168
ml-100k,l2,Paris,k-NN,0.01,9,1.3006267650840853,1.691629982053092,1.033596574389877
ml-100k,l2,Paris,NMF,0.01,9,1.3685952544110231,1.873052970396373,1.0985469674950015
ml-100k,l2,Paris,Co-Clustering,0.01,9,1.397419086123591,1.952780102262492,1.1268361556247102
ml-100k,l2,Surprise,SVD,0.01,9,1.231875570609247,1.5175174214638578,0.9924829317324783
ml-100k,l2,Surprise,k-NN,0.01,9,1.2847633160762666,1.6506167783352848,1.0154356658159849
ml-100k,l2,Surprise,NMF,0.01,9,1.3471995025635108,1.8149464997073712,1.07866506375282
ml-100k,l2,Surprise,Co-Clustering,0.01,9,1.3298875066978264,1.7686007804709614,1.0618372039717272
ml-100k,euclidean,Not-Applicable,SVD,0.01,10,0.9226085554308497,0.8512065465541994,0.7171841886719443
ml-100k,euclidean,Not-Applicable,k-NN,0.01,10,0.9713855501886005,0.9435898871152101,0.7589691574356425
ml-100k,euclidean,Not-Applicable,NMF,0.01,10,0.9739633713530939,0.9486046487374846,0.7575824690558419
ml-100k,euclidean,Not-Applicable,Co-Clustering,0.01,10,0.9729031276793157,0.946540495848195,0.7565942211784715
ml-100k,euclidean,Louvain,SVD,0.01,10,1.2109146200958996,1.466314217161997,0.9735801963974401
ml-100k,euclidean,Louvain,k-NN,0.01,10,1.2631023596425859,1.5954275709346686,1.0125672238957697
ml-100k,euclidean,Louvain,NMF,0.01,10,1.3169998557325706,1.734488619999612,1.0606117199782432
ml-100k,euclidean,Louvain,Co-Clustering,0.01,10,1.2956047700079822,1.6785917200674367,1.0397536455778627
ml-100k,euclidean,Paris,SVD,0.01,10,1.2171307954876025,1.481407373324284,0.9791968222221137
ml-100k,euclidean,Paris,k-NN,0.01,10,1.234235863513107,1.523338166781945,0.9846498374432809
ml-100k,euclidean,Paris,NMF,0.01,10,1.2977094395177826,1.6840497894135578,1.0371521424530263
ml-100k,euclidean,Paris,Co-Clustering,0.01,10,1.269012583180341,1.6103929362700418,1.0133895057042634
ml-100k,euclidean,Surprise,SVD,0.01,10,1.1630305668351901,1.3526400993929835,0.9249544257116192
ml-100k,euclidean,Surprise,k-NN,0.01,10,1.2033888471238763,1.4481447173821322,0.9525767530117435
ml-100k,euclidean,Surprise,NMF,0.01,10,1.2612947662810883,1.5908644874480649,0.9966341353788084
ml-100k,euclidean,Surprise,Co-Clustering,0.01,10,1.234594317379591,1.5242231285059784,0.9813431293044461
ml-100k,cosine,Not-Applicable,SVD,0.01,10,0.9207690019026824,0.8478155548648619,0.7206302955652395
ml-100k,cosine,Not-Applicable,k-NN,0.01,10,0.9713855501886005,0.9435898871152101,0.7589691574356425
ml-100k,cosine,Not-Applicable,NMF,0.01,10,0.958984992157741,0.9196522151837827,0.7440496461393866
ml-100k,cosine,Not-Applicable,Co-Clustering,0.01,10,0.9629929742560241,0.9273554684664637,0.7511585987566962
ml-100k,cosine,Louvain,SVD,0.01,10,1.1975886138067477,1.4342184879195679,0.9665982378479426
ml-100k,cosine,Louvain,k-NN,0.01,10,1.2855810126472969,1.652718540079249,1.0281647976461434
ml-100k,cosine,Louvain,NMF,0.01,10,1.335501665147745,1.7835646976123996,1.0754923612694838
ml-100k,cosine,Louvain,Co-Clustering,0.01,10,1.2912842881257582,1.6674151127604464,1.042008256986135
ml-100k,cosine,Paris,SVD,0.01,10,1.2051039575565587,1.4522755485184802,0.9722598322971979
ml-100k,cosine,Paris,k-NN,0.01,10,1.2478930904531176,1.5572371652006327,1.0017593995077003
ml-100k,cosine,Paris,NMF,0.01,10,1.312532405574649,1.722741315683575,1.058467033355227
ml-100k,cosine,Paris,Co-Clustering,0.01,10,1.2980326349480162,1.6848887213900903,1.0340925018631297
ml-100k,cosine,Surprise,SVD,0.01,10,1.1775068215685638,1.3865223148405017,0.9432642334908946
ml-100k,cosine,Surprise,k-NN,0.01,10,1.2965894545669987,1.6811442136943473,1.030194999665824
ml-100k,cosine,Surprise,NMF,0.01,10,1.3422119667540076,1.8015329636976611,1.0923564034790376
ml-100k,cosine,Surprise,Co-Clustering,0.01,10,1.2925036147090683,1.6705655940360076,1.046710234244168
ml-100k,l1,Not-Applicable,SVD,0.01,10,0.9181271919065696,0.8429575405182428,0.713822235094105
ml-100k,l1,Not-Applicable,k-NN,0.01,10,0.9713855501886005,0.9435898871152101,0.7589691574356425
ml-100k,l1,Not-Applicable,NMF,0.01,10,0.9666206037591134,0.934355391611633,0.7603503667260484
ml-100k,l1,Not-Applicable,Co-Clustering,0.01,10,0.9637101634275069,0.9287372790934721,0.7471034598320896
ml-100k,l1,Louvain,SVD,0.01,10,1.2069991070813315,1.4568468444951317,0.9776464221603836
ml-100k,l1,Louvain,k-NN,0.01,10,1.2791083687876676,1.6361182191026478,1.0168119779699263
ml-100k,l1,Louvain,NMF,0.01,10,1.3432530159009741,1.8043286647270624,1.0750727069262462
ml-100k,l1,Louvain,Co-Clustering,0.01,10,1.3097809098043656,1.7155260316879515,1.0475161969705855
ml-100k,l1,Paris,SVD,0.01,10,1.2043191365801968,1.4503845827332709,0.9750950989231086
ml-100k,l1,Paris,k-NN,0.01,10,1.2291387482338851,1.510782062409962,0.9863965586772657
ml-100k,l1,Paris,NMF,0.01,10,1.2995177247198133,1.6887463168609602,1.0403437626891252
ml-100k,l1,Paris,Co-Clustering,0.01,10,1.2651754274521794,1.6006688622288048,1.0137128577398768
ml-100k,l1,Surprise,SVD,0.01,10,1.169498385173708,1.3677264729239105,0.9320698967609113
ml-100k,l1,Surprise,k-NN,0.01,10,1.207240542560128,1.4574297276008725,0.9602363141593372
